2026-06-26 11:27:43,674 | CRITICAL | 🚨 THREAT DETECTED | DANGEROUS PORT | Source: 10.0.0.99 | Attempt on Telnet port 23
2026-06-26 12:06:17,589 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45364 | Rule: Default policy
2026-06-26 12:06:17,591 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45366 | Rule: Default policy
2026-06-26 12:06:17,592 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,593 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,594 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,595 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,596 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,598 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,599 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,600 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,601 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,601 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:17,602 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45372 | Rule: Default policy
2026-06-26 12:06:17,603 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:17,604 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:17,604 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50068 | Rule: Default policy
2026-06-26 12:06:17,609 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50068 | Rule: Default policy
2026-06-26 12:06:17,610 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50068 | Rule: Default policy
2026-06-26 12:06:17,611 | INFO | ALLOW  | TCP   | 117.239.141.98:443 -> 192.168.25.128:58160 | Rule: Default policy
2026-06-26 12:06:17,612 | INFO | ALLOW  | TCP   | 117.239.141.98:443 -> 192.168.25.128:58160 | Rule: Default policy
2026-06-26 12:06:17,613 | INFO | ALLOW  | TCP   | 117.239.141.98:443 -> 192.168.25.128:58160 | Rule: Default policy
2026-06-26 12:06:17,614 | INFO | ALLOW  | TCP   | 117.239.141.106:443 -> 192.168.25.128:56006 | Rule: Default policy
2026-06-26 12:06:17,617 | INFO | ALLOW  | TCP   | 117.239.141.106:443 -> 192.168.25.128:56006 | Rule: Default policy
2026-06-26 12:06:17,618 | INFO | ALLOW  | TCP   | 117.239.141.106:443 -> 192.168.25.128:56006 | Rule: Default policy
2026-06-26 12:06:17,621 | INFO | ALLOW  | TCP   | 18.161.246.9:443 -> 192.168.25.128:57878 | Rule: Default policy
2026-06-26 12:06:17,624 | INFO | ALLOW  | TCP   | 18.161.246.9:443 -> 192.168.25.128:57878 | Rule: Default policy
2026-06-26 12:06:17,626 | INFO | ALLOW  | TCP   | 18.161.246.9:443 -> 192.168.25.128:57878 | Rule: Default policy
2026-06-26 12:06:17,627 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:17,629 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:17,630 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:17,631 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45366 | Rule: Default policy
2026-06-26 12:06:17,632 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45350 | Rule: Default policy
2026-06-26 12:06:17,635 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45364 | Rule: Default policy
2026-06-26 12:06:17,645 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,646 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45338 | Rule: Default policy
2026-06-26 12:06:17,682 | INFO | ALLOW  | TCP   | 151.101.209.55:443 -> 192.168.25.128:55098 | Rule: Default policy
2026-06-26 12:06:17,686 | INFO | ALLOW  | TCP   | 151.101.209.55:443 -> 192.168.25.128:55098 | Rule: Default policy
2026-06-26 12:06:17,687 | INFO | ALLOW  | TCP   | 151.101.209.55:443 -> 192.168.25.128:55098 | Rule: Default policy
2026-06-26 12:06:17,704 | INFO | ALLOW  | TCP   | 117.239.141.98:443 -> 192.168.25.128:58160 | Rule: Default policy
2026-06-26 12:06:17,712 | INFO | ALLOW  | TCP   | 117.239.141.98:443 -> 192.168.25.128:58160 | Rule: Default policy
2026-06-26 12:06:17,717 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:17,719 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:17,724 | INFO | ALLOW  | TCP   | 117.239.141.106:443 -> 192.168.25.128:56006 | Rule: Default policy
2026-06-26 12:06:17,726 | INFO | ALLOW  | TCP   | 117.239.141.106:443 -> 192.168.25.128:56006 | Rule: Default policy
2026-06-26 12:06:17,767 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:17,770 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:17,774 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:17,776 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:17,777 | INFO | ALLOW  | TCP   | 18.161.246.9:443 -> 192.168.25.128:57878 | Rule: Default policy
2026-06-26 12:06:17,780 | INFO | ALLOW  | TCP   | 18.161.246.9:443 -> 192.168.25.128:57878 | Rule: Default policy
2026-06-26 12:06:17,782 | INFO | ALLOW  | TCP   | 117.239.141.106:443 -> 192.168.25.128:56006 | Rule: Default policy
2026-06-26 12:06:17,783 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:17,785 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:17,790 | INFO | ALLOW  | TCP   | 18.161.246.9:443 -> 192.168.25.128:57878 | Rule: Default policy
2026-06-26 12:06:17,792 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:17,793 | INFO | ALLOW  | TCP   | 18.161.246.9:443 -> 192.168.25.128:57878 | Rule: Default policy
2026-06-26 12:06:17,799 | INFO | ALLOW  | TCP   | 18.161.246.9:443 -> 192.168.25.128:57878 | Rule: Default policy
2026-06-26 12:06:17,802 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:17,804 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50068 | Rule: Default policy
2026-06-26 12:06:17,806 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:17,807 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:17,808 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50068 | Rule: Default policy
2026-06-26 12:06:17,817 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:17,819 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:17,821 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,826 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,827 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,831 | INFO | ALLOW  | TCP   | 117.239.141.106:443 -> 192.168.25.128:56006 | Rule: Default policy
2026-06-26 12:06:17,835 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:17,836 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:17,839 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:17,841 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:17,842 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:17,865 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,868 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,875 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,903 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,908 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:17,912 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:17,917 | INFO | ALLOW  | TCP   | 117.239.141.106:443 -> 192.168.25.128:56020 | Rule: Default policy
2026-06-26 12:06:17,919 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:17,920 | INFO | ALLOW  | TCP   | 151.101.209.55:443 -> 192.168.25.128:55098 | Rule: Default policy
2026-06-26 12:06:17,936 | INFO | ALLOW  | TCP   | 117.239.141.106:443 -> 192.168.25.128:56020 | Rule: Default policy
2026-06-26 12:06:17,937 | INFO | ALLOW  | TCP   | 117.239.141.106:443 -> 192.168.25.128:56020 | Rule: Default policy
2026-06-26 12:06:17,939 | INFO | ALLOW  | TCP   | 151.101.209.55:443 -> 192.168.25.128:55098 | Rule: Default policy
2026-06-26 12:06:17,940 | INFO | ALLOW  | TCP   | 18.161.246.9:443 -> 192.168.25.128:57878 | Rule: Default policy
2026-06-26 12:06:17,944 | INFO | ALLOW  | TCP   | 18.161.246.9:443 -> 192.168.25.128:57878 | Rule: Default policy
2026-06-26 12:06:17,954 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,963 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:17,965 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,967 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:17,970 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:17,982 | INFO | ALLOW  | TCP   | 117.239.141.96:443 -> 192.168.25.128:45342 | Rule: Default policy
2026-06-26 12:06:17,983 | CRITICAL | THREAT DETECTED | RATE LIMIT | Source: 117.239.141.96 | 50 connections in 60s
2026-06-26 12:06:18,024 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,065 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,066 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,069 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,071 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:18,072 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,075 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:18,076 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:18,078 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,087 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,089 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,091 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,095 | INFO | ALLOW  | TCP   | 117.239.141.98:443 -> 192.168.25.128:58160 | Rule: Default policy
2026-06-26 12:06:18,097 | INFO | ALLOW  | TCP   | 117.239.141.98:443 -> 192.168.25.128:58160 | Rule: Default policy
2026-06-26 12:06:18,114 | INFO | ALLOW  | TCP   | 117.239.141.98:443 -> 192.168.25.128:58160 | Rule: Default policy
2026-06-26 12:06:18,117 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,119 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,142 | INFO | ALLOW  | TCP   | 117.239.141.112:443 -> 192.168.25.128:40920 | Rule: Default policy
2026-06-26 12:06:18,189 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,191 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,193 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,195 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,200 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,201 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,204 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,248 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,253 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,255 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,261 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,263 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,320 | INFO | ALLOW  | TCP   | 18.161.246.9:443 -> 192.168.25.128:57878 | Rule: Default policy
2026-06-26 12:06:18,326 | INFO | ALLOW  | TCP   | 18.161.246.9:443 -> 192.168.25.128:57878 | Rule: Default policy
2026-06-26 12:06:18,346 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,354 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,357 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,434 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,435 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,495 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,500 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,529 | INFO | ALLOW  | TCP   | 49.44.145.82:443 -> 192.168.25.128:39626 | Rule: Default policy
2026-06-26 12:06:18,556 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:18,563 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:18,567 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:18,584 | INFO | ALLOW  | TCP   | 117.239.141.106:443 -> 192.168.25.128:55998 | Rule: Default policy
2026-06-26 12:06:18,586 | INFO | ALLOW  | TCP   | 117.239.141.106:443 -> 192.168.25.128:55998 | Rule: Default policy
2026-06-26 12:06:18,587 | INFO | ALLOW  | TCP   | 117.239.141.106:443 -> 192.168.25.128:55998 | Rule: Default policy
2026-06-26 12:06:18,623 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,669 | INFO | ALLOW  | TCP   | 18.161.246.9:443 -> 192.168.25.128:57878 | Rule: Default policy
2026-06-26 12:06:18,723 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,724 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,725 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,754 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,755 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:18,757 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:18,761 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:18,763 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:18,765 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:18,824 | INFO | ALLOW  | TCP   | 104.18.32.137:443 -> 192.168.25.128:42292 | Rule: Default policy
2026-06-26 12:06:18,828 | INFO | ALLOW  | TCP   | 104.18.32.137:443 -> 192.168.25.128:42292 | Rule: Default policy
2026-06-26 12:06:18,828 | INFO | ALLOW  | TCP   | 104.18.32.137:443 -> 192.168.25.128:42292 | Rule: Default policy
2026-06-26 12:06:18,846 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:18,870 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,871 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,872 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,963 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,965 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:18,993 | INFO | ALLOW  | TCP   | 104.18.32.137:443 -> 192.168.25.128:42292 | Rule: Default policy
2026-06-26 12:06:19,013 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:19,014 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:19,054 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:19,062 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:19,082 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:19,088 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:19,118 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:19,125 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:19,169 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:19,171 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:19,174 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:19,218 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:19,228 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:19,235 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:19,237 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:19,242 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:19,246 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:19,250 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:19,251 | INFO | ALLOW  | TCP   | 104.18.86.42:443 -> 192.168.25.128:50074 | Rule: Default policy
2026-06-26 12:06:19,272 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:19,337 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
2026-06-26 12:06:19,350 | INFO | ALLOW  | TCP   | 18.161.229.102:443 -> 192.168.25.128:44370 | Rule: Default policy
